queue_id,queue_row_id,queue_stage,source_bucket,campaign_id,pair_id,image_id,duplicate_group_id,feature_snapshot_id,layout_spec_id,image_path,resolved_path,category,source_group,place_name,subject_name,diagnostic_model_score,clip_margin,clip_positive_max_sim,clip_negative_max_sim,clip_rank_percentile,required_region_safe_mean,required_region_safe_min,title_region_safe_score,info_region_safe_score,dinov2_cluster_id_coarse,dinov2_cluster_id_mid,dinov2_cluster_id_fine,preview_path,decision,issue_tags,preference_rank,notes,image_category_gallery,image_category_tree,image_category_flower,image_category_course,path_has_architecture,path_has_garden,decision_label
review_queue_phase1b_v1__phase1b_autumn_garden_walk,review_queue_phase1b_v1__phase1b_autumn_garden_walk_0001,cold_start,clip_high_model_low,phase1b_autumn_garden_walk,phase1b_autumn_garden_walk__raw_fd879d0e4e__layout_top_left_bottom_left,raw_fd879d0e4e,dup_exact_b61f85bf97e8,feat_v2_2_1__phase1b_autumn_garden_walk__raw_fd879d0e4e,layout_top_left_bottom_left,gallery/정원/한유시경/space11_1_3.jpg,/Users/ksc/python/cap_project/reranker/data/raw/gallery/정원/한유시경/space11_1_3.jpg,gallery,정원,한유시경,,,0.0951372981071472,0.2993511259555816,0.2042138278484344,1.0,0.3341463414634146,0.3121951219512195,0.3121951219512195,0.3560975609756097,coarse_20_0008,mid_100_0096,fine_182_0056,,0,season_mismatch,,가을 아님,1.0,0.0,0.0,0.0,0.0,1.0,reject
review_queue_phase1b_v1__phase1b_autumn_garden_walk,review_queue_phase1b_v1__phase1b_autumn_garden_walk_0002,cold_start,clip_high_model_low,phase1b_autumn_garden_walk,phase1b_autumn_garden_walk__raw_22d63fd86a__layout_top_left_bottom_left,raw_22d63fd86a,dup_exact_c90c21a044aa,feat_v2_2_1__phase1b_autumn_garden_walk__raw_22d63fd86a,layout_top_left_bottom_left,gallery/건축/유원/space5_3_2.jpg,/Users/ksc/python/cap_project/reranker/data/raw/gallery/건축/유원/space5_3_2.jpg,gallery,건축,유원,,,0.0824835747480392,0.2903265655040741,0.2078429907560348,0.985365867614746,0.0634146341463414,0.0536585365853658,0.073170731707317,0.0536585365853658,coarse_20_0015,mid_100_0004,fine_182_0063,,0,season_mismatch,,가을 아님,1.0,0.0,0.0,0.0,1.0,0.0,reject
review_queue_phase1b_v1__phase1b_autumn_garden_walk,review_queue_phase1b_v1__phase1b_autumn_garden_walk_0003,cold_start,clip_high_model_low,phase1b_autumn_garden_walk,phase1b_autumn_garden_walk__raw_8deb1c497d__layout_top_left_bottom_left,raw_8deb1c497d,dup_exact_d66c0c1dff98,feat_v2_2_1__phase1b_autumn_garden_walk__raw_8deb1c497d,layout_top_left_bottom_left,gallery/정원/풍설기천년/space2_3_2.jpg,/Users/ksc/python/cap_project/reranker/data/raw/gallery/정원/풍설기천년/space2_3_2.jpg,gallery,정원,풍설기천년,,,0.081912100315094,0.2812212705612182,0.1993091702461242,0.9658536314964294,0.2853658536585366,0.048780487804878,0.5219512195121951,0.048780487804878,coarse_20_0014,mid_100_0012,fine_182_0124,,0,season_mismatch,,가을 아님,1.0,0.0,0.0,0.0,0.0,1.0,reject
review_queue_phase1b_v1__phase1b_autumn_garden_walk,review_queue_phase1b_v1__phase1b_autumn_garden_walk_0004,cold_start,clip_high_model_low,phase1b_autumn_garden_walk,phase1b_autumn_garden_walk__raw_39a0295efc__layout_top_left_bottom_left,raw_39a0295efc,dup_exact_781f043e9a4b,feat_v2_2_1__phase1b_autumn_garden_walk__raw_39a0295efc,layout_top_left_bottom_left,gallery/정원/유원/space5_1_1.jpg,/Users/ksc/python/cap_project/reranker/data/raw/gallery/정원/유원/space5_1_1.jpg,gallery,정원,유원,,,0.0748280435800552,0.2817601561546325,0.2069321125745773,0.9707317352294922,0.1975609756097561,0.1560975609756097,0.2390243902439024,0.1560975609756097,coarse_20_0015,mid_100_0051,fine_182_0176,,1,,,,1.0,0.0,0.0,0.0,0.0,1.0,acceptable
review_queue_phase1b_v1__phase1b_autumn_garden_walk,review_queue_phase1b_v1__phase1b_autumn_garden_walk_0005,cold_start,clip_high_model_low,phase1b_autumn_garden_walk,phase1b_autumn_garden_walk__raw_fa45cf89ab__layout_top_left_bottom_left,raw_fa45cf89ab,dup_exact_0030f4c538c7,feat_v2_2_1__phase1b_autumn_garden_walk__raw_fa45cf89ab,layout_top_left_bottom_left,gallery/정원/한유시경/space11_3_1.jpg,/Users/ksc/python/cap_project/reranker/data/raw/gallery/정원/한유시경/space11_3_1.jpg,gallery,정원,한유시경,,,0.0739602148532867,0.2927097082138061,0.2187494933605194,0.995121955871582,0.0341463414634146,0.0048780487804878,0.0048780487804878,0.0634146341463414,coarse_20_0008,mid_100_0050,fine_182_0030,,2,,,,1.0,0.0,0.0,0.0,0.0,1.0,accept
review_queue_phase1b_v1__phase1b_autumn_garden_walk,review_queue_phase1b_v1__phase1b_autumn_garden_walk_0006,cold_start,clip_high_model_low,phase1b_autumn_garden_walk,phase1b_autumn_garden_walk__raw_50d3d9c9da__layout_top_left_bottom_left,raw_50d3d9c9da,dup_exact_c0ae56ade264,feat_v2_2_1__phase1b_autumn_garden_walk__raw_50d3d9c9da,layout_top_left_bottom_left,gallery/정원/풍설기천년/space2_4_4.jpg,/Users/ksc/python/cap_project/reranker/data/raw/gallery/정원/풍설기천년/space2_4_4.jpg,gallery,정원,풍설기천년,,,0.0711316466331482,0.2713934183120727,0.2002617716789245,0.8926829099655151,0.2902439024390243,0.0878048780487804,0.4926829268292683,0.0878048780487804,coarse_20_0014,mid_100_0083,fine_182_0075,,0,season_mismatch,,가을 아님,1.0,0.0,0.0,0.0,0.0,1.0,reject
review_queue_phase1b_v1__phase1b_autumn_garden_walk,review_queue_phase1b_v1__phase1b_autumn_garden_walk_0007,cold_start,clip_high_model_low,phase1b_autumn_garden_walk,phase1b_autumn_garden_walk__raw_9b34fc0214__layout_top_left_bottom_left,raw_9b34fc0214,dup_exact_4f3e767139ec,feat_v2_2_1__phase1b_autumn_garden_walk__raw_9b34fc0214,layout_top_left_bottom_left,gallery/정원/별유동천/space9_1_1.jpg,/Users/ksc/python/cap_project/reranker/data/raw/gallery/정원/별유동천/space9_1_1.jpg,gallery,정원,별유동천,,,0.0701425969600677,0.2792005240917206,0.2090579271316528,0.9560975432395936,0.4414634146341463,0.1219512195121951,0.7609756097560976,0.1219512195121951,coarse_20_0013,mid_100_0009,fine_182_0114,,0,season_mismatch,,가을 아님,1.0,0.0,0.0,0.0,0.0,1.0,reject
review_queue_phase1b_v1__phase1b_autumn_garden_walk,review_queue_phase1b_v1__phase1b_autumn_garden_walk_0008,cold_start,clip_high_model_low,phase1b_autumn_garden_walk,phase1b_autumn_garden_walk__raw_31b278973b__layout_top_left_bottom_left,raw_31b278973b,dup_exact_30bc26797ec5,feat_v2_2_1__phase1b_autumn_garden_walk__raw_31b278973b,layout_top_left_bottom_left,gallery/정원/풍설기천년/space2_1_2.jpg,/Users/ksc/python/cap_project/reranker/data/raw/gallery/정원/풍설기천년/space2_1_2.jpg,gallery,정원,풍설기천년,,,0.0696003586053848,0.2795127034187317,0.2099123448133468,0.9609755873680116,0.1341463414634146,0.048780487804878,0.048780487804878,0.2195121951219512,coarse_20_0014,mid_100_0075,fine_182_0040,,0,season_mismatch,,가을 아님,1.0,0.0,0.0,0.0,0.0,1.0,reject
review_queue_phase1b_v1__phase1b_autumn_garden_walk,review_queue_phase1b_v1__phase1b_autumn_garden_walk_0009,cold_start,clip_high_model_low,phase1b_autumn_garden_walk,phase1b_autumn_garden_walk__raw_681edda32e__layout_top_left_bottom_left,raw_681edda32e,dup_exact_e607ac9acfc1,feat_v2_2_1__phase1b_autumn_garden_walk__raw_681edda32e,layout_top_left_bottom_left,gallery/건축/몽몽미방/space7_1_3.jpg,/Users/ksc/python/cap_project/reranker/data/raw/gallery/건축/몽몽미방/space7_1_3.jpg,gallery,건축,몽몽미방,,,0.0690271407365799,0.273941695690155,0.2049145549535751,0.9219512343406676,0.5292682926829269,0.4341463414634146,0.4341463414634146,0.624390243902439,coarse_20_0011,mid_100_0016,fine_182_0015,,2,,,,1.0,0.0,0.0,0.0,1.0,0.0,accept
review_queue_phase1b_v1__phase1b_autumn_garden_walk,review_queue_phase1b_v1__phase1b_autumn_garden_walk_0010,cold_start,clip_high_model_low,phase1b_autumn_garden_walk,phase1b_autumn_garden_walk__raw_19c9aa3ffa__layout_top_left_bottom_left,raw_19c9aa3ffa,dup_exact_39d154f18e8e,feat_v2_2_1__phase1b_autumn_garden_walk__raw_19c9aa3ffa,layout_top_left_bottom_left,gallery/건축/몽몽미방/space7_4_1.jpg,/Users/ksc/python/cap_project/reranker/data/raw/gallery/건축/몽몽미방/space7_4_1.jpg,gallery,건축,몽몽미방,,,0.0675929635763168,0.2706528007984161,0.2030598372220993,0.8829268217086792,0.424390243902439,0.2536585365853658,0.2536585365853658,0.5951219512195122,coarse_20_0011,mid_100_0022,fine_182_0013,,0,season_mismatch,,가을 아님,1.0,0.0,0.0,0.0,1.0,0.0,reject
